idA,idB
3065,1275
3065,1699
3069,3209
3069,2345
3069,2511
3069,1516
3069,1307
3069,1060
3069,2809
3069,1573
3069,336
3069,2271
3069,3762
3069,3488
3069,890
3069,2494
3069,3597
3069,3918
3069,987
3069,4052
3069,2544
3071,19
3071,2506
3071,3122
3071,63
3071,626
3071,489
3071,927
3071,2737
3071,605
3071,278
3071,3341
3071,2000
3071,1117
3071,1545
3071,4002
3071,1703
3074,2643
3074,2317
3074,2420
3074,3765
3074,1532
3074,2978
3074,1070
3074,884
3074,2187
3074,3883
3074,723
3074,1879
3074,2305
3074,3991
3074,2121
3074,1078
3074,3871
3074,3984
3074,2437
3079,2739
3079,1555
3079,2500
3079,3918
3079,2595
3079,3926
3079,3176
3079,3948
3079,2612
3079,2211
3079,2053
3079,2271
3079,2329
3079,692
3079,4031
3079,681
3079,2494
3079,1404
3079,1593
3079,4060
3079,456
3079,1394
3079,4050
3079,220
3079,1708
3079,3488
3079,1216
3079,1573
3085,194
3085,2552
3085,2810
3085,45
3085,2507
3085,1079
3085,605
3085,1545
3085,2807
3085,63
3085,633
3085,1385
3085,1290
3085,3333
3085,3153
3085,1301
3085,2540
3085,2613
3087,2544
3087,3309
3087,3234
3087,3676
3087,2236
3087,1258
3087,88
3087,1762
3087,1418
3087,1608
3087,3612
3087,509
3087,37
3087,3289
3087,1028
3087,279
3087,576
3087,3308
3087,1338
3087,534
3095,440
3095,835
3095,2890
3095,2990
3095,1228
3095,3790
3095,3793
3095,2700
3095,3999
3095,2257
3095,825
3095,3692
3095,3606
3095,1814
3095,3405
3095,165
3097,2558
3097,1545
3097,3511
3097,1043
3097,3550
3097,3657
3097,59
3097,1578
3097,1464
3097,289
3097,156
3097,1616
3097,3758
3097,2841
3097,2977
3097,912
3097,1937
3097,3576
3099,3105
3099,3758
3099,1843
3099,3202
3099,1819
3099,3454
3099,106
3099,2525
3099,912
3099,336
3099,3271
3099,1188
3099,2693
3099,3488
3099,270
3099,3470
3099,2720
3105,1200
3105,1014
3105,178
3105,1792
3105,748
3105,2495
3105,2758
3105,2791
3105,3758
3105,1186
3105,912
3105,2927
3105,88
3105,2720
3105,4038
3105,1663
3105,1334
3105,772
3105,1769
3105,1520
3105,1005
3105,3131
3105,2440
3107,2743
3107,2647
3107,1117
3107,1045
3107,2244
3107,463
3107,2807
3107,3994
3107,45
3107,1290
3107,2814
3107,633
3107,2954
3107,3539
3107,1576
3107,3694
3116,1896
3116,1826
3116,1777
3116,4074
3116,103
3116,1598
3116,142
3116,1385
3116,2314
3116,3335
3116,3386
3116,2180
3116,2639
3116,1421
3116,3367
3116,3614
3116,3190
3117,1188
3117,2319
3117,289
3117,909
3117,3992
3117,667
3117,912
3117,2656
3117,288
3117,300
3117,2937
3117,2151
3117,2364
3117,1964
3117,2082
3117,1274
3117,63
3117,3688
3117,2882
3117,3978
3117,3008
3125,454
3125,297
3125,570
3125,3431
3125,2778
3125,2703
3125,1349
3125,684
3125,1375
3125,3084
3125,1699
3125,4056
3125,1274
3125,4079
3125,496
3125,3292
3125,3899
3125,1854
3125,3738
3126,1623
3126,987
3126,336
3126,3053
3126,3417
3126,3726
3126,3782
3126,683
3126,2857
3126,1532
3126,2764
3126,1716
3126,2203
3126,811
3126,3835
3126,1261
3126,2271
3134,3521
3134,1
3134,1304
3134,3882
3134,2708
3134,1305
3134,2028
3134,1594
3134,1700
3134,339
3134,2171
3134,2264
3134,3775
3134,283
3134,3107
3138,3310
3138,1006
3138,1581
3138,466
3138,2180
3138,1385
3138,3819
3138,3741
3138,501
3138,2887
3138,4064
3138,3693
3138,3116
3138,194
3138,280
3153,2506
3153,693
3153,2314
3153,1229
3153,927
3153,2263
3153,626
3153,2737
3153,1826
3153,3291
3153,3253
3153,63
3153,1598
3153,1221
3153,3352
3153,1301
3153,3333
3153,2162
3153,1421
3153,515
3153,3632
3153,2559
3153,1591
3153,605
3153,1290
3153,2623
3153,2137
3153,1385
3153,3392
3153,194
3153,3994
3153,929
3154,2977
3154,2119
3154,1043
3154,1117
3154,1168
3154,912
3154,59
3154,289
3154,3097
3154,186
3154,3758
3154,2461
3154,177
3154,1616
3154,1464
3154,2274
3154,3550
3154,3576
3156,927
3156,929
3156,238
3156,3033
3156,1045
3156,2802
3156,1909
3156,873
3156,2737
3156,1004
3156,3751
3156,1545
3156,2705
3156,10
3156,3792
3157,2162
3157,1185
3157,3253
3157,1598
3157,269
3157,2133
3157,3116
3157,2314
3157,927
3157,2506
3157,3393
3157,1385
3157,3333
3157,515
3157,2137
3157,1826
3157,2887
3157,3741
3157,289
3158,413
3158,4102
3158,3271
3158,714
3158,772
3158,1188
3158,2440
3158,3488
3158,2897
3158,1537
3158,624
3158,1933
3158,1171
3158,774
3158,2163
3165,1944
3165,3920
3165,1544
3165,2039
3165,2155
3165,1954
3165,3743
3165,446
3165,674
3165,3968
3165,1629
3165,3101
3165,2190
3165,3182
3165,2957
3165,1558
3165,1661
3165,2276
3178,1052
3178,3757
3178,1003
3178,4052
3178,1532
3178,1522
3178,3209
3178,1394
3178,11
3178,3835
3178,2511
3178,3488
3178,336
3178,2203
3178,683
3178,4035
3178,810
3194,1699
3194,1709
3194,2835
3194,2845
3194,140
3194,1505
3194,1620
3194,1478
3194,2591
3194,994
3194,2934
3194,2899
3194,2850
3194,3267
3194,3986
3194,575
3194,1948
3194,1976
3194,1021
3194,377
3194,960
3194,1885
3205,626
3205,45
3205,963
3205,3215
3205,427
3205,3694
3205,1576
3205,929
3205,3565
3205,3107
3205,2366
3205,1045
3205,1290
3205,2112
3205,2303
3205,2613
3205,3867
3205,605
3205,3809
3205,2351
3205,633
3205,3751
3205,2807
3205,1117
3205,3351
3205,63
3205,601
3205,1545
3206,3731
3206,3488
3206,1602
3206,3985
3206,1014
3206,2306
3206,459
3206,3835
3206,1532
3206,1933
3206,300
3206,2271
3206,2511
3206,1003
3206,3209
3206,3742
3209,1532
3209,2809
3209,2161
3209,456
3209,865
3209,1916
3209,3488
3209,856
3209,1779
3209,2813
3209,1307
3209,2221
3209,2345
3209,1537
3210,3788
3210,542
3210,263
3210,1654
3210,1106
3210,3229
3210,2212
3210,1199
3210,2732
3210,2386
3210,671
3210,1890
3210,6
3210,1042
3211,2924
3211,2873
3211,629
3211,3254
3211,3493
3211,296
3211,1476
3211,2989
3211,297
3211,3783
3211,2703
3211,2798
3211,3373
3211,2801
3211,260
3211,3212
3212,1654
3212,1592
3212,3373
3212,1155
3212,1838
3212,318
3212,3507
3212,2007
3212,2634
3212,3840
3212,2414
3212,2703
3212,1774
3212,931
3212,2254
3212,2801
3212,1632
3212,3243
3212,2443
3212,2748
3212,899
3212,47
3212,3184
3213,2217
3213,1576
3213,2647
3213,3459
3213,1290
3213,3033
3213,3994
3213,2112
3213,1045
3213,510
3213,1079
3213,2935
3213,633
3213,873
3213,3694
3213,2351
3213,2648
3213,2233
3213,1591
3213,1117
3215,3333
3215,2303
3215,2273
3215,19
3215,63
3215,1385
3215,2623
3215,3107
3215,3085
3215,3632
3215,927
3215,2737
3215,1545
3215,3153
3215,2613
3215,1301
3215,194
3215,2064
3215,2383
3221,19
3221,1274
3221,909
3221,487
3221,1027
3221,1442
3221,1781
3221,873
3221,2706
3221,1945
3221,1591
3221,398
3221,432
3221,3028
3221,2863
3221,3792
3221,1392
3221,2788
3221,1024
3221,369
3223,297
3223,1191
3223,2801
3223,2191
3223,4049
3223,708
3223,1899
3223,997
3223,2307
3223,2703
3223,2986
3223,2516
3223,1243
3223,454
3223,1699
3223,3212
3223,2021
3226,603
3226,980
3226,454
3226,3928
3226,3114
3226,496
3226,3204
3226,1134
3226,2599
3226,2570
3226,315
3226,219
3226,1768
3226,943
3226,2862
3226,3288
3226,2367
3226,662
3226,3796
3226,1234
3239,3316
3239,297
3239,900
3239,1053
3239,1862
3239,3223
3239,2703
3239,3400
3239,3547
3239,307
3239,295
3239,172
3239,1699
3239,2307
3239,2986
3239,2191
3239,904
3239,3038
3239,2924
3239,1620
3239,708
3243,1592
3243,2443
3243,3373
3243,3462
3243,1193
3243,1280
3243,899
3243,2911
3243,964
3243,3705
3243,1752
3243,1247
3243,568
3243,808
3243,1699
3243,1315
3243,3393
3243,1983
3243,2703
3243,388
3243,1164
3243,3292
3243,2748
3246,961
3246,1976
3246,2924
3246,1948
3246,1620
3246,2835
3246,5
3246,3507
3246,575
3246,750
3246,1049
3246,2948
3246,1736
3246,1632
3246,2801
3246,783
3246,3967
3246,1654
3246,805
3246,2492
3249,2691
3249,2924
3249,575
3249,98
3249,3507
3249,888
3249,1436
3249,1654
3249,1699
3249,2969
3249,1632
3249,1118
3249,4010
3249,3967
3249,1774
3249,2801
3249,2443
3249,297
3249,2835
3253,3138
3253,3749
3253,3751
3253,929
3253,515
3253,824
3253,3392
3253,3913
3253,3741
3253,2162
3253,2133
3253,1598
3253,1535
3253,2946
3253,3568
3253,278
3253,202
3253,3063
3253,1826
3253,1896
3253,1385
3253,3116
3271,3470
3271,769
3271,167
3271,3488
3271,740
3271,1915
3271,635
3271,1933
3271,1207
3271,2720
3271,2967
3271,1271
3271,3977
3271,2440
3271,3758
3271,2511
3271,2758
3284,994
3284,2845
3284,44
3284,2948
3284,1542
3284,2934
3284,377
3284,3242
3284,1709
3284,1021
3284,2899
3284,575
3284,1478
3284,2492
3284,3986
3284,297
3284,1620
3284,533
3284,2835
3284,468
3284,1948
3284,1505
3284,1976
3287,2681
3287,297
3287,454
3287,1926
3287,3226
3287,2960
3287,1699
3287,1134
3287,2384
3287,3996
3287,3505
3287,3125
3287,684
3287,195
3287,2204
3287,115
3287,1632
3287,4079
3289,2922
3289,1081
3289,534
3289,3123
3289,3466
3289,397
3289,3583
3289,237
3289,2962
3289,88
3289,1190
3289,217
3289,2376
3289,2805
3289,2793
3289,3612
3289,2378
3289,1204
3289,247
3291,2426
3291,1702
3291,2314
3291,194
3291,2782
3291,873
3291,1117
3291,2807
3291,3568
3291,3994
3291,633
3291,1545
3291,1290
3291,2303
3292,1660
3292,1487
3292,454
3292,2703
3292,53
3292,2001
3292,3496
3292,3733
3292,2015
3292,2195
3293,3313
3293,1045
3293,1004
3293,3033
3293,3756
3293,3462
3293,3009
3293,3694
3293,920
3293,1765
3293,610
3293,2802
3293,2869
3293,2772
3293,2696
3293,2647
3293,929
3293,3627
3293,2056
3299,605
3299,3071
3299,463
3299,289
3299,1828
3299,2506
3299,1703
3299,2263
3299,927
3299,19
3299,238
3299,489
3299,1374
3299,2540
3299,2737
3299,626
3299,2559
3299,1545
3299,1301
3299,3333
3299,3758
3300,912
3300,1036
3300,3488
3300,811
3300,520
3300,365
3300,3912
3300,3835
3300,88
3300,2573
3300,987
3300,459
3300,2203
3300,1188
3300,1394
3300,1522
3300,70
3300,769
3300,2271
3300,3593
3300,2511
3300,1532
3300,1673
3300,1307
3300,2003
3300,3206
3310,2082
3310,466
3310,238
3310,3291
3310,1301
3310,2137
3310,515
3310,2528
3310,1828
3310,3392
3310,3434
3310,2180
3310,289
3310,3888
3310,463
3310,194
3310,2263
3310,2639
3310,2273
3310,2887
3310,1598
3310,873
3310,3317
3310,3994
3310,280
3310,912
3310,2737
3310,3808
3310,1545
3310,605
3310,1826
3310,922
3310,927
3310,1896
3310,3591
3310,2162
3312,174
3312,2457
3312,3756
3312,3694
3312,920
3312,2559
3312,2158
3312,2647
3312,1045
3312,63
3312,2377
3312,2738
3312,2817
3312,3027
3312,3213
3312,2869
3312,1063
3312,2056
3312,1909
3316,2082
3316,289
3316,3758
3316,3393
3316,278
3316,3808
3316,1274
3316,2623
3316,238
3316,1545
3316,667
3316,432
3316,2737
3316,3888
3316,3792
3316,912
3316,927
3316,489
3316,2802
3316,3317
3317,3758
3317,2802
3317,3867
3317,1301
3317,463
3317,3071
3317,2506
3317,1545
3317,3009
3317,3751
3317,3462
3317,1274
3317,278
3317,3888
3317,1117
3317,3808
3317,3568
3317,238
3317,718
3317,432
3317,927
3317,1363
3317,2263
3317,489
3317,2647
3323,475
3323,469
3323,2330
3323,3556
3323,3058
3323,843
3323,1164
3323,2911
3323,2989
3323,1497
3323,2802
3323,2935
3323,1562
3323,164
3323,1270
3323,2155
3323,3689
3323,3121
3323,788
3323,2865
3324,1247
3324,626
3324,3213
3324,2647
3324,2012
3324,3579
3324,63
3324,2810
3324,2490
3324,3459
3324,3821
3324,457
3324,2064
3324,3351
3324,2882
3324,2112
3324,3756
3324,843
3324,976
3324,3889
3324,2367
3330,3157
3330,2137
3330,1385
3330,2639
3330,2887
3330,3392
3330,1448
3330,2506
3330,238
3330,3156
3330,2162
3330,1598
3330,3253
3330,3333
3330,515
3330,1185
3330,3913
3330,2263
3330,2180
3331,622
3331,3695
3331,2924
3331,1105
3331,236
3331,84
3331,1577
3331,23
3331,2703
3331,2292
3331,3132
3331,3212
3331,3373
3331,2088
3331,3072
3331,2982
3331,1646
3332,2748
3332,257
3332,3020
3332,360
3332,2497
3332,2924
3332,87
3332,3519
3332,2689
3332,4101
3332,1664
3332,1542
3332,3031
3332,3051
3332,3681
3332,260
3332,3212
3333,45
3333,605
3333,1301
3333,2273
3333,2426
3333,2506
3333,3107
3333,1494
3333,633
3333,463
3333,2737
3333,2807
3333,1290
3333,3205
3333,3867
3333,1079
3333,3291
3333,2303
3341,1274
3341,278
3341,1363
3341,2506
3341,2623
3341,1117
3341,3317
3341,3393
3341,605
3341,1545
3341,289
3341,2263
3341,927
3341,1702
3341,1301
3341,432
3341,489
3341,2737
3341,3352
3341,3568
3341,2673
3341,19
3341,3434
3351,2217
3351,2613
3351,406
3351,1290
3351,626
3351,2810
3351,3371
3351,3107
3351,2383
3351,63
3351,1576
3351,3994
3351,2807
3351,2954
3351,2551
3351,1305
3351,3694
3351,457
3351,633
3351,45
3352,1702
3352,19
3352,432
3352,2737
3352,2506
3352,2559
3352,4002
3352,1545
3352,3317
3352,3215
3352,194
3352,2263
3352,278
3352,1301
3352,289
3352,1117
3352,927
3352,3568
3352,605
3352,1458
3355,1425
3355,777
3355,297
3355,921
3355,1143
3355,3878
3355,2164
3355,1946
3355,2401
3355,1095
3355,261
3355,528
3355,2899
3355,3945
3355,428
3355,1620
3355,2614
3355,2014
3355,268
3355,2672
3359,98
3359,380
3359,554
3359,843
3359,383
3359,2935
3359,2441
3359,2989
3359,3889
3359,883
3359,3510
3359,1996
3359,203
3359,2326
3359,1155
3359,3324
3359,3213
3359,284
3359,1932
3361,2271
3361,2779
3361,3201
3361,1060
3361,3432
3361,520
3361,3488
3361,3816
3361,1603
3361,3176
3361,2494
3361,1644
3361,2511
3361,3102
3361,2726
3361,133
3361,2526
3361,3973
3361,3637
3366,4008
3366,3287
3366,350
3366,985
3366,1714
3366,2649
3366,2416
3366,3431
3366,3964
3366,1659
3366,696
3366,615
3366,3125
3366,3119
3366,3226
3366,570
3366,3114
3366,2590
3366,1971
3366,284
3366,454
3366,2711
3366,1745
3366,2387
3366,1274
3366,2759
3370,3853
3370,1652
3370,297
3370,1254
3370,2014
3370,1668
3370,123
3370,2401
3370,629
3370,4030
3370,3788
3370,2874
3370,2460
3370,321
3370,3966
3370,3807
3370,846
3370,3750
3371,3107
3371,2722
3371,2743
3371,3516
3371,3679
3371,2303
3371,406
3371,1379
3371,45
3371,4002
3371,3725
3371,1290
3371,2244
3371,1296
3371,2807
3371,3882
3373,321
3373,3671
3373,2014
3373,2798
3373,449
3373,3292
3373,2209
3373,1098
3373,297
3373,435
3373,4058
3373,1958
3373,2924
3373,3532
3382,297
3382,1754
3382,3660
3382,2829
3382,1143
3382,1174
3382,1992
3382,905
3382,330
3382,1645
3382,2755
3382,4000
3382,6
3382,1890
3382,629
3382,3654
3382,846
3382,941
3392,2137
3392,3614
3392,2623
3392,280
3392,1598
3392,2855
3392,466
3392,3138
3392,2162
3392,2506
3392,3157
3392,2314
3392,1826
3392,693
3392,3116
3392,2887
3392,3632
3393,3946
3393,432
3393,489
3393,2653
3393,1967
3393,1385
3393,1301
3393,1545
3393,3792
3393,3261
3393,2802
3393,1274
3393,1221
3393,2528
3393,3317
3393,2473
3393,166
3400,2566
3400,2447
3400,2504
3400,1617
3400,295
3400,3971
3400,575
3400,1620
3400,1553
3400,1540
3400,2510
3400,358
3400,4055
3400,2924
3400,2307
3400,307
3400,3196
3400,1952
3400,1862
3400,1929
3405,273
3405,2164
3405,1814
3405,2569
3405,3887
3405,3692
3405,3793
3405,825
3405,3777
3405,3339
3405,2890
3405,1228
3405,3999
3405,2700
3405,165
3407,3770
3407,3162
3407,3443
3407,1532
3407,2543
3407,681
3407,1247
3407,3914
3407,2272
3407,2640
3407,1040
3407,2882
3407,510
3407,3417
3407,102
3407,2433
3407,1394
3407,586
3407,3931
3410,1579
3410,4043
3410,1284
3410,3467
3410,3604
3410,711
3410,1053
3410,16
3410,1072
3410,1875
3410,2156
3410,598
3410,2371
3410,3038
3410,1838
3410,2089
3410,2690
3413,692
3413,1216
3413,3187
3413,459
3413,3926
3413,1961
3413,2422
3413,3878
3413,361
3413,2544
3413,1573
3413,3005
3413,3209
3413,1110
3413,3417
3413,681
3413,3676
3413,1555
3417,681
3417,2905
3417,3079
3417,2317
3417,1368
3417,3186
3417,2544
3417,478
3417,3209
3417,1919
3417,884
3417,1216
3417,3557
3417,1364
3417,1532
3417,2698
3417,2543
3417,2271
3417,4006
3417,1147
3417,3178
3417,1003
3418,2244
3418,2171
3418,1749
3418,2383
3418,1469
3418,2773
3418,2814
3418,2647
3418,2551
3418,626
3418,1045
3418,583
3418,1290
3418,2496
3418,1374
3418,2112
3418,2807
3418,3107
3418,469
3418,1296
3420,871
3420,2064
3420,2882
3420,2233
3420,2795
3420,2740
3420,2997
3420,1045
3420,3075
3420,2169
3420,3451
3420,2551
3420,3998
3420,375
3420,2647
3420,63
3420,2303
3420,339
3420,1386
3422,754
3422,917
3422,2089
3422,2132
3422,598
3422,3452
3422,16
3422,2156
3422,524
3422,3596
3422,1072
3422,4044
3422,1053
3422,1350
3422,892
3422,3039
3422,3995
3422,711
3427,2703
3427,2835
3427,3373
3427,452
3427,3493
3427,4010
3427,296
3427,2254
3427,2748
3427,3340
3427,1475
3427,3331
3427,4058
3427,303
3427,2702
3427,2924
3427,1774
3427,3212
3434,238
3434,753
3434,3792
3434,1301
3434,278
3434,3591
3434,2273
3434,2863
3434,3809
3434,927
3434,2263
3434,605
3434,289
3434,3393
3434,432
3434,3317
3434,1545
3434,2506
3434,1702
3434,912
3434,3568
3438,1058
3438,877
3438,3324
3438,2670
3438,2125
3438,1310
3438,2709
3438,3779
3438,3516
3438,512
3438,3579
3438,2120
3438,2367
3438,2135
3438,976
3438,1440
3438,2210
3438,2941
3438,762
3440,3177
3440,552
3440,297
3440,1042
3440,2037
3440,3054
3440,148
3440,263
3440,3969
3440,3210
3440,3229
3440,1199
3440,1096
3440,2067
3440,3485
3440,1934
3440,3266
3440,4048
3443,4035
3443,1532
3443,1394
3443,2882
3443,3885
3443,3835
3443,2400
3443,681
3443,1522
3443,3417
3443,919
3443,3757
3443,2543
3443,1919
3443,1597
3443,987
3452,2735
3452,1579
3452,2089
3452,171
3452,3596
3452,598
3452,976
3452,3497
3452,39
3452,3532
3452,1259
3452,3604
3452,215
3452,892
3452,3334
3452,3385
3453,2913
3453,1412
3453,1086
3453,3910
3453,2719
3453,3990
3453,3810
3453,615
3453,1864
3453,2385
3453,1353
3453,3179
3453,3794
3453,433
3453,510
3453,338
3453,54
3453,1400
3453,2590
3454,105
3454,289
3454,143
3454,2841
3454,912
3454,3488
3454,3470
3454,2271
3454,486
3454,2440
3454,521
3454,2364
3454,1663
3454,4070
3454,3105
3454,1014
3456,1165
3456,3271
3456,3610
3456,2097
3456,347
3456,1271
3456,3158
3456,802
3456,2897
3456,1773
3456,1933
3456,3488
3456,3470
3456,167
3456,4021
3456,2717
3456,1843
3456,2440
3459,2112
3459,1117
3459,258
3459,1290
3459,2648
3459,2647
3459,1545
3459,3694
3459,3994
3459,920
3459,457
3459,1744
3459,929
3459,3033
3459,3821
3459,3107
3459,2158
3459,2807
3459,1576
3461,2319
3461,289
3461,3434
3461,927
3461,10
3461,2377
3461,3393
3461,432
3461,278
3461,2863
3461,3792
3461,3317
3461,2802
3461,718
3461,2109
3461,3310
3461,2263
3461,912
3461,1392
3461,667
3462,2696
3462,1765
3462,3867
3462,2730
3462,3756
3462,2020
3462,3568
3462,2105
3462,3333
3462,920
3462,3156
3462,742
3462,1004
3462,929
3462,3009
3462,2970
3462,3792
3462,174
3462,2802
3465,3051
3465,1685
3465,2816
3465,1476
3465,3579
3465,260
3465,3756
3465,38
3465,3455
3465,1176
3465,2924
3465,2356
3465,2367
3465,316
3465,17
3465,3211
3465,2989
3465,2112
3465,873
3465,3832
3465,216
3465,1860
3465,457
3465,355
3465,284
3465,976
3470,536
3470,1014
3470,2440
3470,591
3470,3322
3470,413
3470,3131
3470,2364
3470,3488
3470,2495
3470,1083
3470,4102
3470,1833
3470,2474
3470,1537
3470,1773
3470,4001
3470,1165
3470,2577
3470,624
3470,1843
3470,3231
3470,3912
3470,3158
3480,934
3480,3654
3480,2881
3480,629
3480,1220
3480,846
3480,3601
3480,551
3480,1890
3480,1787
3480,1645
3480,1435
3480,921
3480,1017
3480,3382
3480,999
3480,1992
3480,3210
3480,2173
3480,297
3480,4000
3480,905
3480,1798
3483,1702
3483,1591
3483,3880
3483,1581
3483,1117
3483,3693
3483,599
3483,283
3483,1
3483,1545
3483,3669
3483,2264
3483,1781
3483,339
3483,1828
3483,1392
3483,313
3483,2151
3483,1439
3483,1006
3486,3848
3486,2326
3486,883
3486,3144
3486,2744
3486,2239
3486,1358
3486,2051
3486,1556
3486,2135
3486,2683
3486,2876
3486,1266
3486,1932
3486,4016
3486,985
3486,3487
3486,457
3486,4061
3486,362
3488,3977
3488,856
3488,1052
3488,1779
3488,1307
3488,3105
3488,2809
3488,3548
3488,1843
3488,2345
3488,2440
3488,740
3490,1948
3490,575
3490,3284
3490,1408
3490,454
3490,1699
3490,2924
3490,1287
3490,1478
3490,1620
3490,2191
3490,1149
3490,1275
3490,981
3490,2703
3490,1160
3490,3979
3490,172
3490,297
3490,2681
3490,1542
3490,2489
3490,3373
3494,798
3494,1357
3494,2168
3494,1193
3494,598
3494,1595
3494,2556
3494,746
3494,2931
3494,938
3494,2660
3494,3334
3494,2912
3494,2371
3494,184
3494,2638
3494,917
3496,2001
3496,3671
3496,2800
3496,3824
3496,2801
3496,215
3496,1487
3496,2015
3496,1958
3496,2365
3496,1481
3496,2842
3496,3373
3496,947
3496,2200
3496,2254
3496,3212
3507,2806
3507,2023
3507,2703
3507,1164
3507,1699
3507,888
3507,297
3507,1949
3507,3573
3507,3967
3507,1726
3507,2827
3507,411
3507,454
3507,1838
3507,4010
3507,2198
3507,2801
3507,3243
3515,2766
3515,2296
3515,207
3515,2267
3515,3758
3515,59
3515,3757
3515,2882
3515,611
3515,2844
3515,2161
3515,2764
3515,1496
3515,1269
3515,2640
3515,1937
3515,1578
3515,919
3516,1994
3516,3581
3516,2244
3516,4002
3516,96
3516,1844
3516,3882
3516,3694
3516,137
3516,2814
3516,3107
3516,45
3516,1290
3516,1305
3516,2954
3516,1469
3516,2551
3517,360
3517,311
3517,260
3517,2748
3517,1685
3517,681
3517,976
3517,3051
3517,761
3517,2302
3517,4062
3517,2088
3517,380
3517,3391
3517,2689
3517,2497
3517,2924
3517,3332
3517,3681
3517,2816
3521,2000
3521,63
3521,1545
3521,545
3521,1469
3521,3746
3521,3888
3521,2814
3521,3808
3521,2737
3521,19
3521,926
3521,605
3521,3758
3521,3694
3521,2625
3521,2171
3521,3107
3521,2673
3521,2647
3521,3071
3521,2303
3531,2703
3531,4010
3531,1041
3531,2024
3531,3507
3531,1592
3531,2812
3531,617
3531,2827
3531,1120
3531,3963
3531,1487
3531,3212
3531,915
3531,2801
3531,2254
3531,602
3531,1163
3531,1699
3531,454
3532,2015
3532,3212
3532,2127
3532,3243
3532,411
3532,2209
3532,1718
3532,4025
3532,2705
3532,2299
3532,3292
3532,1274
3532,1660
3532,1699
3532,3496
3534,1425
3534,44
3534,3318
3534,2881
3534,1645
3534,4018
3534,2754
3534,3240
3534,632
3534,3644
3534,1205
3534,1523
3534,660
3534,6
3534,2293
3534,2614
3534,1861
3534,1748
3534,3380
3534,477
3539,1844
3539,3516
3539,2244
3539,375
3539,2954
3539,3565
3539,463
3539,2647
3539,2814
3539,2496
3539,2383
3539,3882
3539,2551
3539,3694
3539,2687
3542,2573
3542,3300
3542,1532
3542,1673
3542,1522
3542,810
3542,1052
3542,3726
3542,2003
3542,3835
3542,393
3542,683
3542,3871
3542,3885
3542,2203
3542,987
3542,1394
3542,811
3542,1003
3542,2271
3547,2948
3547,1191
3547,2510
3547,669
3547,575
3547,162
3547,3826
3547,733
3547,1478
3547,1620
3547,2924
3547,2294
3547,1021
3547,2932
3547,3194
3547,3613
3547,994
3547,1632
3547,2835
3547,1257
3547,2516
3547,2099
3547,949
3547,726
3547,1885
3548,3597
3548,2809
3548,4052
3548,3758
3548,2967
3548,336
3548,856
3548,1537
3548,3209
3548,2345
3548,2221
3548,839
3548,1933
3548,2161
3548,2494
3548,2511
3548,1207
3550,3576
3550,229
3550,1043
3550,1226
3550,2274
3550,63
3550,2461
3550,2541
3550,2064
3550,1210
3550,3757
3550,2977
3557,170
3557,1119
3557,1599
3557,1453
3557,1216
3557,4017
3557,1085
3557,681
3557,3079
3557,1793
3557,1822
3557,4051
3557,1708
3557,75
3557,2859
3557,2329
3557,1181
3557,2146
3557,2612
3557,2753
3561,3685
3561,1418
3561,2787
3561,118
3561,3322
3561,3365
3561,3470
3561,3271
3561,1200
3561,3943
3561,1792
3561,3776
3561,3499
3561,3131
3561,1526
3561,2495
3561,772
3565,859
3565,633
3565,3351
3565,2807
3565,2568
3565,3107
3565,63
3565,45
3565,2847
3565,2244
3565,3333
3565,626
3565,1290
3565,406
3565,3380
3565,1545
3565,926
3566,1771
3566,1229
3566,2051
3566,2972
3566,3787
3566,1860
3566,145
3566,1868
3566,2135
3566,2356
3566,2117
3566,305
3566,647
3566,609
3566,2724
3566,38
3566,101
3566,223
3566,985
3566,3486
3568,1545
3568,174
3568,1301
3568,3033
3568,605
3568,2559
3568,432
3568,1744
3568,929
3568,3333
3568,1385
3568,927
3568,3393
3568,3156
3568,2506
3568,873
3570,1936
3570,278
3570,487
3570,1765
3570,1024
3570,3317
3570,1545
3570,3341
3570,2802
3570,2772
3570,3352
3570,3033
3570,432
3570,3333
3570,2158
3570,1117
3570,2263
3570,3393
3573,411
3573,899
3573,1041
3573,1592
3573,1118
3573,3578
3573,2827
3573,2209
3573,1487
3573,2443
3573,2254
3573,4046
3573,3212
3573,2835
3573,2801
3575,777
3575,2614
3575,1807
3575,1095
3575,722
3575,1620
3575,2672
3575,2401
3575,1946
3575,3642
3575,297
3575,268
3575,2164
3575,1127
3575,1135
3575,307
3575,2899
3575,261
3575,2665
3579,3383
3579,580
3579,3256
3579,2647
3579,4080
3579,2843
3579,1469
3579,1296
3579,579
3579,457
3579,1029
3579,3832
3579,4100
3579,2367
3579,2112
3579,224
3579,3140
3579,3118
3579,642
3579,2012
3579,284
3591,1703
3591,912
3591,3071
3591,2263
3591,3758
3591,489
3591,2706
3591,2064
3591,3299
3591,278
3591,922
3591,1554
3591,3224
3591,1545
3591,3393
3591,3808
3591,2737
3591,3317
3591,927
3591,2625
3591,3341
3593,1188
3593,2339
3593,811
3593,3488
3593,1532
3593,393
3593,912
3593,3139
3593,714
3593,2203
3593,3206
3593,2271
3593,987
3593,204
3593,1972
3593,508
3593,2875
3593,413
3593,3835
3597,1605
3597,112
3597,3209
3597,2809
3597,3363
3597,2271
3597,2345
3597,558
3597,1870
3597,3488
3597,2032
