id,title,artist,idSpotify,preview,genre,energy,cover,bpm,date
3062,Chau,No Te Va Gustar,3uP1USIwwDpOA8uw0LjY2P,https://p.scdn.co/mp3-preview/74a53523bdbc9277e92ff619bdc963c385c6e429?cid=dc103043f05746ba809bc490afdc3fe6,latin alternative,37.7,https://i.scdn.co/image/ab67616d0000b2739fa57de3cadf29c9bddb8d2c,95.985,2019-04-12
3063,7 Días,Romeo Santos,3sTVMGhTdyyLM67WyYhYMB,https://p.scdn.co/mp3-preview/dda80739020fbe09bad175ca7ec0f57a57a24622?cid=dc103043f05746ba809bc490afdc3fe6,bachata,75.1,https://i.scdn.co/image/ab67616d0000b273e9da42890bbd629df1e8f640,125.011,2014-02-25
3064,Dear Future Husband,Meghan Trainor,3cU2wBxuV6nFiuf6PJZNlC,https://p.scdn.co/mp3-preview/c6b59581df7d714784e538eeb198934990934c3b?cid=dc103043f05746ba809bc490afdc3fe6,dance pop,78.2,https://i.scdn.co/image/ab67616d0000b2733b11178cccd78ec77fc12dbc,79.427,2015-01-09
3065,Felicidad,La Cabra Mecanica,1pX5XE5hajZQ4lB6HuMVKa,https://p.scdn.co/mp3-preview/c2138327479efd3b06d1903f588ebd33c279c4a1?cid=dc103043f05746ba809bc490afdc3fe6,cantautor,91.4,https://i.scdn.co/image/ab67616d0000b27384c40f0168a2cb3a3eadf177,102.002,2001-06-15
3066,Say to Me,WHTKD,3PHVj8LcrqgZUhS5LPAHc8,null,null,44.3,https://i.scdn.co/image/ab67616d0000b273b580d8116c77af3400141c64,125.976,2016-08-12
3067,Fall Back Down,Rancid,3pdHJCTk85ls2SGGXIJ7XH,https://p.scdn.co/mp3-preview/ba3e535bd62e1045a5d781cd40b74d7307cd1ba5?cid=dc103043f05746ba809bc490afdc3fe6,punk,98.9,https://i.scdn.co/image/ab67616d0000b273b4d6e44a1a58a9bdcd1edee7,104.069,2003-08-19
3068,He Decidido (Live),Benito Kamelas,1nTD2nfY92g5qhKhnYamo5,https://p.scdn.co/mp3-preview/6554506e73dd50110c261f5e1f6239408081a40b?cid=dc103043f05746ba809bc490afdc3fe6,punk urbano,80.4,https://i.scdn.co/image/ab67616d0000b2736218920af5ab055203e61c80,90.079,2015-03-02
3069,Something Just Like This,The Chainsmokers,6RUKPb4LETWmmr3iAEQktW,https://p.scdn.co/mp3-preview/cb1ae1f9e2f874dd2d19e4c29edb552777eb1e7a?cid=dc103043f05746ba809bc490afdc3fe6,edm,63.5,https://i.scdn.co/image/ab67616d0000b2730c13d3d5a503c84fcc60ae94,103.019,2017-04-07
3070,Mis Putos Vecinos,Porretas,2vaP7ab9UXpHqhkmuPeF5v,null,punk urbano,88.6,https://i.scdn.co/image/ab67616d0000b2734639869196398a3dfc085a89,152.001,2002-01-01
3071,X,Nicky Jam,5YUyW9opqNsMSEzzecZih1,https://p.scdn.co/mp3-preview/bf8ba9f6bba2cf8df59a96655983b9b8bca9415c?cid=dc103043f05746ba809bc490afdc3fe6,reggaeton,74.9,https://i.scdn.co/image/ab67616d0000b273072a21c666bf2f7b3fababef,179.968,2019-11-01
3072,Qué Bien,IZAL,3iaj0MtII6VPVhwQa4eeX3,https://p.scdn.co/mp3-preview/cc34cc9aa8ebfb69703bede00c46bfc2e7671e9e?cid=dc103043f05746ba809bc490afdc3fe6,cantautor,51.0,https://i.scdn.co/image/ab67616d0000b27312a61ffb040cc6e0a317fc17,134.024,2012-04-12
3073,he's not you,VÉRITÉ,4RPFlvdHuKh4eCWQJVywC0,https://p.scdn.co/mp3-preview/9995027cf5adea447fa2caf3010440612c51c2d2?cid=dc103043f05746ba809bc490afdc3fe6,alt z,51.300000000000004,https://i.scdn.co/image/ab67616d0000b273d63efa22c55a873710b84167,110.001,2021-07-23
3074,Need U (100%) (feat. A*M*E),Duke Dumont,5zdkUzguZYAfBH9fnWn3Zl,null,edm,84.8,https://i.scdn.co/image/ab67616d0000b2738838e614447b47d2865bf962,124.031,2013-03-29
3075,Tamo en Hoja,El Alfa,3N2lSc9JXDFiE0rqKOiGIs,https://p.scdn.co/mp3-preview/b5501315cad951be0734b2cf1685d01f06114329?cid=dc103043f05746ba809bc490afdc3fe6,dembow,86.2,https://i.scdn.co/image/ab67616d0000b273eecbb93a77f945cb5f10a776,117.017,2021-10-20
3076,PURO VENENO - A COLORS ENCORE,Nathy Peluso,6rbRqkdKafSKA5RCccIykl,https://p.scdn.co/mp3-preview/fab78305436cbbd0b8065d15ce6e63695ff5938a?cid=dc103043f05746ba809bc490afdc3fe6,rap latina,64.60000000000001,https://i.scdn.co/image/ab67616d0000b27395105a76c61925fea3a80a57,99.823,2021-02-25
3077,Ay Amor,Nena Daconte,2rYlRpAxHV0vueVTbBhpv5,null,spanish pop,58.099999999999994,https://i.scdn.co/image/ab67616d0000b2734d610f100fc60fbe4f84420e,129.932,2008-01-01
3078,Abreme la Puerta,El Barrio,13Xt1ssPnM3apWmu6hUPwo,https://p.scdn.co/mp3-preview/0c9511c0409e4bca48d246ac7c0cf322a61140e1?cid=dc103043f05746ba809bc490afdc3fe6,flamenco urbano,85.39999999999999,https://i.scdn.co/image/ab67616d0000b273f187155a417458f07bfe03f9,108.989,2005-12-05
3079,Somebody That I Used To Know (feat. Kimbra),Gotye,0pKTw4qlPTgZn0anwytcG6,null,australian pop,62.9,https://i.scdn.co/image/ab67616d0000b273e72715688f633bf309ce1142,128.986,2012-01-01
3080,Tus Besos,Los Caligaris,790qspHCeJI8pOSFkI53WQ,https://p.scdn.co/mp3-preview/94292cd0fd324029423ad507336bc284e096a1d8?cid=dc103043f05746ba809bc490afdc3fe6,argentine rock,76.0,https://i.scdn.co/image/ab67616d0000b2737e598416bb849108e441f98f,109.081,2009-04-04
3081,Coco Jamboo,Mr. President,5fRvePkRGdpn2nKacG7I6d,https://p.scdn.co/mp3-preview/1dd32c08eba8ba604b32bc5db282cc50ee302466?cid=dc103043f05746ba809bc490afdc3fe6,bubblegum dance,83.8,https://i.scdn.co/image/ab67616d0000b273880fc46436bd0a7134c6ffbc,100.021,1996-05-17
3082,Asi Fue,Isabel Pantoja,419FFiitGchOUaIMEY7Dqi,https://p.scdn.co/mp3-preview/9a61d8dd5000e8351ec80b541b34c6d0cab271db?cid=dc103043f05746ba809bc490afdc3fe6,copla,31.900000000000002,https://i.scdn.co/image/ab67616d0000b273861938831c881c707e5358c1,110.002,1988-05-03
3083,Mood (Remix),Justin Bieber,6FuGJB290AQMAHTfjOYVaK,https://p.scdn.co/mp3-preview/53040e9cf6450ae5cf753b1422bb163b4cc44430?cid=dc103043f05746ba809bc490afdc3fe6,pop,74.5,https://i.scdn.co/image/ab67616d0000b27360036f58bbb4b25a7a6f2712,90.988,2020-11-06
3084,Aquí Me Tienes,El Arrebato,2Sj5xyoCv1EEjh1jdYJIZo,null,null,60.8,https://i.scdn.co/image/ab67616d0000b2737ca608aa0dcf0c295d1e87de,159.637,2019-09-19
3085,Ella Quiere Beber (Remix) (feat. Romeo Santos),Anuel AA,3f5lA8nnc4YYF1qf78WpHw,https://p.scdn.co/mp3-preview/6865a25782825b85d6dba3b8fc26b06c7faf5438?cid=dc103043f05746ba809bc490afdc3fe6,reggaeton,66.5,https://i.scdn.co/image/ab67616d0000b273d869533523e26fcde1f055a4,95.239,2018-11-02
3086,Y Nos Dieron Las Diez (Tributo a Sabina),Melendi,2p0ol5BlwQtbiioBGytxy4,https://p.scdn.co/mp3-preview/4ba7eff91b83be9a3e215f87328d75c97c931f1d?cid=dc103043f05746ba809bc490afdc3fe6,spanish pop,43.7,https://i.scdn.co/image/ab67616d0000b273af4f491f0a1b278388aa29d5,82.013,2019-12-13
3087,Rap God,Eminem,6or1bKJiZ06IlK0vFvY75k,null,hip hop,84.3,https://i.scdn.co/image/ab67616d0000b273cb66bcc14c6f857c127d5969,148.14,2013-11-05
3088,Estoy Perdido,El Chaval de la Bachata,5a7AwolGAcBjZgNQDhRrLm,https://p.scdn.co/mp3-preview/5174a4708292e43f6c1ba3adbab6f6676e11d147?cid=dc103043f05746ba809bc490afdc3fe6,bachata,62.7,https://i.scdn.co/image/ab67616d0000b2737495785af0fd3a72c6b6382e,140.038,2021-08-05
3089,Mr. Saxobeat (Radio Edit),Alexandra Stan,3LWDPEXEaLBRGNLbdcbwBR,null,dance pop,93.10000000000001,https://i.scdn.co/image/ab67616d0000b273b787b5b057751c4d5bb5de54,126.976,2011-11-16
3090,Fanky,Charly García,0X0rXpmcHjt3Y28RnvViqs,https://p.scdn.co/mp3-preview/87dcd58dd861a6a28d614762aa67b8735dc32e13?cid=dc103043f05746ba809bc490afdc3fe6,argentine rock,50.3,https://i.scdn.co/image/ab67616d0000b27342542c948d51893462874c89,111.133,1993-10-26
3091,En lo alto del cerro (Tangos),Estrella Morente,2pb85vmXEfRKI3DjjUBvum,https://p.scdn.co/mp3-preview/947f4aaca3ef6ccbf819ede8bab480a4bded3ac1?cid=dc103043f05746ba809bc490afdc3fe6,cante flamenco,70.8,https://i.scdn.co/image/ab67616d0000b2735f7b19adcb189f0332518d9b,90.263,2001
3092,Serenata,Mike Bahía,11ufNpNUBDwTGlU8sdWZaP,https://p.scdn.co/mp3-preview/1ad286a84542a79dd8ec307f4b2985b0f40eceb5?cid=dc103043f05746ba809bc490afdc3fe6,latin,82.39999999999999,https://i.scdn.co/image/ab67616d0000b2731e7b15088bef347e4355af62,174.065,2019-11-15
3093,Ke Le Voy a Hacer,Piperrak,151amUHTNy3uXL3dTPYauW,https://p.scdn.co/mp3-preview/26e338b7deae681e3556f267de56476d29e5218e?cid=dc103043f05746ba809bc490afdc3fe6,spanish punk,92.30000000000001,https://i.scdn.co/image/ab67616d0000b273a131dc6e7a2fec3ba643219c,106.358,1994-08-09
3094,Habla Si Puedes,Martina Stoessel,6c7Mq1uqRDwKSGwGi69Opk,null,argentine telepop,33.300000000000004,https://i.scdn.co/image/ab67616d0000b273abb52183e2f865fc2ff1e2cf,119.718,2012-01-01
3095,Ya No Sos Igual,2 Minutos,1gom5NgPAZQOjpVLyh4HML,null,argentine punk,44.7,https://i.scdn.co/image/ab67616d0000b2734c2a2b90512f682bab0d56b3,114.559,1994-01-01
3096,Solamente Tú,Pablo Alboran,7sRXhReWmJF5pqyg3uUTES,https://p.scdn.co/mp3-preview/0a1fa996c49394866a4635bdebfd7c0265019f8c?cid=dc103043f05746ba809bc490afdc3fe6,spanish pop,41.9,https://i.scdn.co/image/ab67616d0000b2735e0bea685c0274982730765f,140.033,2011-02-01
3097,Pepas (Aleteo Remix),Dj Alan Quiñonez,3ohKtxCqvWh3ikBQzbRB6X,https://p.scdn.co/mp3-preview/5fe99f9164df55e0296aeeb7dff20a0fd91d2eff?cid=dc103043f05746ba809bc490afdc3fe6,null,81.69999999999999,https://i.scdn.co/image/ab67616d0000b273f2705a1fa0890e7ba1e801ca,127.969,2021-08-28
3098,Electric Love,BØRNS,2GiJYvgVaD2HtM8GqD9EgQ,null,modern rock,79.7,https://i.scdn.co/image/ab67616d0000b273cc2cf912462d8ae4ef856434,120.041,2015-10-16
3099,La La La (Brazil 2014) (feat. Carlinhos Brown),Shakira,2A17TySL9lcoRTA28w9yfB,https://p.scdn.co/mp3-preview/9e76937ee90908b8b3fc9cbac2dc8b702d1b3c0e?cid=dc103043f05746ba809bc490afdc3fe6,latin pop,80.60000000000001,https://i.scdn.co/image/ab67616d0000b273625fe347d8e5565382d26c62,127.965,2014-05-09
3100,A Chitón,Ska-P,0WO6cKSA2VM5M4dHrMX6lk,https://p.scdn.co/mp3-preview/b818a58a6bc2687ccdd5c100d92562ce08ae4d4c?cid=dc103043f05746ba809bc490afdc3fe6,ska,96.6,https://i.scdn.co/image/ab67616d0000b273f44ca33ccb61b587dd7f41f2,99.988,2018-10-05
3101,Me Dediqué a Perderte,Alejandro Fernández,4NUt1fcnO9aQAELBgXq3Kr,https://p.scdn.co/mp3-preview/6ffaaab729e262a651296db7170c7a79a7bb24d0?cid=dc103043f05746ba809bc490afdc3fe6,latin arena pop,44.2,https://i.scdn.co/image/ab67616d0000b2736c9b377e0e3a5b1d6ffad86e,148.01,2004-09-01
3102,Count on Me,Bruno Mars,3B5UbSndRz907IZhhmUfLi,https://p.scdn.co/mp3-preview/fe44f8b79c2a26b3583e616c5e4bf7508e9d25b5?cid=dc103043f05746ba809bc490afdc3fe6,pop,38.9,https://i.scdn.co/image/ab67616d0000b273f60070dce96a2c1b70cf6ff0,89.1,2010-10-05
3103,Me Recuerda A Ella,Sergio Contreras,6qYFI22hNEyKXSOTCW7Btn,https://p.scdn.co/mp3-preview/fa3b9255e54af2747a658b5d523ff4d5378d636f?cid=dc103043f05746ba809bc490afdc3fe6,flamenco urbano,53.900000000000006,https://i.scdn.co/image/ab67616d0000b2736e0456e16927862e3c7dd228,76.932,2008-01-01
3104,Wow Wow (feat. Becky G),Maria Becerra,20ChN6ZWJ2yhuXcE6SKHDM,https://p.scdn.co/mp3-preview/b5597dfeca78638cb3d5cdcc5c829491ddd5d4de?cid=dc103043f05746ba809bc490afdc3fe6,pop argentino,67.9,https://i.scdn.co/image/ab67616d0000b273665b53427e2cfe1859b158ad,176.024,2021-08-26
3105,Temperature,Sean Paul,0k2GOhqsrxDTAbFFSdNJjT,https://p.scdn.co/mp3-preview/c1ee0ed6fce41fc3ab320cbacdbfcffd197af3a3?cid=dc103043f05746ba809bc490afdc3fe6,pop rap,60.0,https://i.scdn.co/image/ab67616d0000b27369ba684e533706bafe248ef3,125.04,2005-09-26
3106,Que Nos Paso,Leyenda Urbana,2qPOZWbIrwUAFRNvit6Py2,https://p.scdn.co/mp3-preview/ac0941f1793032900371b4bc1c29f32c05285ff6?cid=dc103043f05746ba809bc490afdc3fe6,rock urbano mexicano,81.3,https://i.scdn.co/image/ab67616d0000b273426587b40ff869a78fee1595,152.725,2014-08-14
3107,El Efecto,Rauw Alejandro,4SJHHpKhcuXwDsCsPqshXj,https://p.scdn.co/mp3-preview/e92f024cfc48fd2253ad1bb4530567b44ea0f73a?cid=dc103043f05746ba809bc490afdc3fe6,trap latino,78.10000000000001,https://i.scdn.co/image/ab67616d0000b273976be14b5e8f1e7b5d8e340c,84.041,2019-03-15
3108,Todo,Pereza,09QG9D1BI4TRvGq64NghRg,https://p.scdn.co/mp3-preview/8d76b34138980a4aa07cdde225d5db09b2de92a5?cid=dc103043f05746ba809bc490afdc3fe6,spanish pop,74.1,https://i.scdn.co/image/ab67616d0000b273de91356edca9b02fcdbff392,168.02,2005-04-07
3109,Nos Sobran los Motivos (En Directo),Joaquin Sabina,3LXFi1Xk9qJsYXYEjDcuVH,https://p.scdn.co/mp3-preview/cff7b48d92869700f92f8a36b7d6a61162150dc2?cid=dc103043f05746ba809bc490afdc3fe6,cantautor,89.9,https://i.scdn.co/image/ab67616d0000b2735400a55ed99557265d925dc4,86.472,2001
3110,Wild Spain,Ska-P,5PxfUfnLfar9dB33FCT0Gy,https://p.scdn.co/mp3-preview/7064f4e8206dbc104b99aefd2707c296920be3b1?cid=dc103043f05746ba809bc490afdc3fe6,ska,90.5,https://i.scdn.co/image/ab67616d0000b2732f181c93449b2121eb14ff0c,154.042,2008-10-07
3113,El Matador,Los Fabulosos Cadillacs,3EsjrObXPhXA79Cr4QixY8,https://p.scdn.co/mp3-preview/02ceddebdfb417c8aaea3c602052b568c3d3cb93?cid=dc103043f05746ba809bc490afdc3fe6,argentine rock,90.10000000000001,https://i.scdn.co/image/ab67616d0000b27383abd9981ec15776b4ec964b,193.559,1998-06-05
3114,Amor a Ti,Junco,4NU3uO6wig2xJuj9YIViPL,https://p.scdn.co/mp3-preview/2e8fd64d2f19e6c23ffa38e1b996d8e6c56aa65a?cid=dc103043f05746ba809bc490afdc3fe6,corridos tumbados,88.1,https://i.scdn.co/image/ab67616d0000b273b869331aec9ad00815ae46a3,80.166,2013-01-11
3115,Armas de Destrucción,Elektroduendes,6Fuz8QFrm77XJFgY3JCS2m,https://p.scdn.co/mp3-preview/7f1f602c417b87dfb0d456ed93ddc78aba3871f2?cid=dc103043f05746ba809bc490afdc3fe6,spanish punk,94.0,https://i.scdn.co/image/ab67616d0000b273ce9cf797464ae0d993473efb,112.673,2004
3116,Dos Locos,Monchy & Alexandra,3mx8WfEOjeUB1a0fpFxQmi,https://p.scdn.co/mp3-preview/bba3135c5a7dd6abfda530c7ecbb2e4ba6dd2e48?cid=dc103043f05746ba809bc490afdc3fe6,bachata,56.89999999999999,https://i.scdn.co/image/f7c00f4c6a2f1c95854ccbe8292c927c640f5fe1,129.99,2006
3117,No Sigue Modas Aka Ella No Sigue Modas,Don Omar,4CYpaMXu4iyGdk8b0jCeYi,null,reggaeton,86.2,https://i.scdn.co/image/ab67616d0000b273a5e45cc0dc2afb858f861736,128.041,2012-01-01
3118,Colocao,Nicki Nicole,7MCFjPDImfjQv7GynHgVrR,https://p.scdn.co/mp3-preview/d9941b90040a830b1e229631c16b9a084389e277?cid=dc103043f05746ba809bc490afdc3fe6,trap latino,71.2,https://i.scdn.co/image/ab67616d0000b273dfcbe5bdc2679e14090dad39,90.02,2020-05-13
3119,El Arte de Vivir,Maka,6SfADvVGPKc92eqE29yU8W,https://p.scdn.co/mp3-preview/31aed733494b307a5108a44a2dc3fc438e954e36?cid=dc103043f05746ba809bc490afdc3fe6,g funk,65.0,https://i.scdn.co/image/ab67616d0000b2735d691c08eca128f6e4bd8396,179.918,2018-09-21
3120,A Mí Na Ma,El Arrebato,49zAcIhZYTG7aB5J6tjyiN,null,null,54.400000000000006,https://i.scdn.co/image/ab67616d0000b2737ca608aa0dcf0c295d1e87de,75.888,2019-09-19
3121,Dueles,Jesse & Joy,1iRvhKiXRElIH2Uf4gd95P,https://p.scdn.co/mp3-preview/446e8c07f2d86d55964b7cb071797a425418e552?cid=dc103043f05746ba809bc490afdc3fe6,latin pop,83.39999999999999,https://i.scdn.co/image/ab67616d0000b273d01f410ddd5776121c42bf59,142.026,2015-12-04
3122,Chantaje (feat. Maluma),Shakira,6mICuAdrwEjh6Y6lroV2Kg,https://p.scdn.co/mp3-preview/ed23bf0d09f3589f4b0de7663f91e05e1eb95f6c?cid=dc103043f05746ba809bc490afdc3fe6,latin pop,77.3,https://i.scdn.co/image/ab67616d0000b273d05d3aad30c5fb7614893cf5,102.034,2017-05-26
3123,rockstar (feat. 21 Savage),Post Malone,0e7ipj03S05BNilyu5bRzt,null,dfw rap,52.0,https://i.scdn.co/image/ab67616d0000b273b1c4b76e23414c9f20242268,159.801,2018-04-27
3124,Beatle,Attaque 77,5dpS7KpIkLFC0hm8tsqI1V,https://p.scdn.co/mp3-preview/71ebcdcfd166eaae1b807f5750035441f5faf6ee?cid=dc103043f05746ba809bc490afdc3fe6,argentine punk,94.3,https://i.scdn.co/image/ab67616d0000b273a504e66653fd9ee7bb459bb7,101.183,2000-08-03
3125,Buscate Un Hombre Que Te Quiera,El Arrebato,4ppxWzgjvst4Mv1Kpwooeh,https://p.scdn.co/mp3-preview/c6b6603f4ef29a8267987203978bdd78259a4c6a?cid=dc103043f05746ba809bc490afdc3fe6,null,90.4,https://i.scdn.co/image/ab67616d0000b27327b8c0273ebaaf6e48544cf8,162.928,2004-08-30
3126,High On Life (feat. Bonn),Martin Garrix,4ut5G4rgB1ClpMTMfjoIuy,https://p.scdn.co/mp3-preview/818503ffe3cd132ec5729384ce3f0efddcade342?cid=dc103043f05746ba809bc490afdc3fe6,edm,48.6,https://i.scdn.co/image/ab67616d0000b273def05abd2a12cd19243e2b6d,128.038,2018-07-29
3128,Love Tonight (Edit),Shouse,6OufwUcCqo81guU2jAlDVP,https://p.scdn.co/mp3-preview/1b325d885c74df69b510512823e199f78b6d651c?cid=dc103043f05746ba809bc490afdc3fe6,aussietronica,68.10000000000001,https://i.scdn.co/image/ab67616d0000b27381376e47003d45f6513b5657,123.028,2017-12-14
3129,Para no olvidar,Los Rodriguez,1ZGs4W7LBJy68hRPTsvMFc,https://p.scdn.co/mp3-preview/e15836d0e834061f14bdae32d338a7d7ad4e96f3?cid=dc103043f05746ba809bc490afdc3fe6,argentine rock,92.60000000000001,https://i.scdn.co/image/ab67616d0000b27385043aee35906b4ae5810d65,104.854,1995-05-21
3130,Equipo Elite (Freestyle),moradmdlrrr,2EGELa1za8OrrBG15qxkJC,https://p.scdn.co/mp3-preview/87c035503b16ac6f612ae738410f2ff5ee7fca53?cid=dc103043f05746ba809bc490afdc3fe6,null,54.300000000000004,https://i.scdn.co/image/ab67616d0000b27363b91ec3cbbab6e3ac892920,199.905,2021-11-21
3131,Crazy in Love (feat. Jay-Z),Beyoncé,5IVuqXILoxVWvWEPm82Jxr,https://p.scdn.co/mp3-preview/ce8ace0ec425840416be78db07cf50dd331eed4f?cid=dc103043f05746ba809bc490afdc3fe6,dance pop,77.0,https://i.scdn.co/image/ab67616d0000b27345680a4a57c97894490a01c1,99.165,2003-06-24
3132,Mira cómo vuelo,Miss Caffeina,0q26YkYooQjbNyNXzGcHGP,https://p.scdn.co/mp3-preview/72daf8d8a0eec3757455c43496dda3347765abe0?cid=dc103043f05746ba809bc490afdc3fe6,cantautor,88.6,https://i.scdn.co/image/ab67616d0000b273e87e5b857cf88241a163914f,145.006,2016-02-26
3133,Exprimir la Vida,Manolo Garcia,6rnv9B7mkHEMwvvFiufRoq,https://p.scdn.co/mp3-preview/ebf254b2158ac1eabca08c223634d45392c01735?cid=dc103043f05746ba809bc490afdc3fe6,cantautor,77.9,https://i.scdn.co/image/ab67616d0000b273a2bfebf0c00855518fd0f367,133.041,2014-11-24
3134,Guaya Guaya,Don Omar,79zvVrn65ksbiGQxrtV4I5,null,reggaeton,87.3,https://i.scdn.co/image/ab67616d0000b2734c22257156b1234fc0169b1f,91.981,2015-06-16
3135,The River,Axel Johansson,5sAcIjfZmNEgbseZ1Bpmom,https://p.scdn.co/mp3-preview/337377c35e80d1b5eb5b44a941cde69681d39642?cid=dc103043f05746ba809bc490afdc3fe6,pop edm,64.8,https://i.scdn.co/image/ab67616d0000b273f8f35769fd028eaa56a43ca7,95.05,2017-11-17
3136,Around the World,Daft Punk,1pKYYY0dkg23sQQXi0Q5zN,https://p.scdn.co/mp3-preview/6abb7faeef25296b79498738dbbfc398700944dc?cid=dc103043f05746ba809bc490afdc3fe6,electro,79.5,https://i.scdn.co/image/ab67616d0000b2738ac778cc7d88779f74d33311,121.294,1997-01-17
3137,Gracias A Ti,Wisin & Yandel,3QWlqqpc4EOm52xipzSehQ,null,electro latino,67.2,https://i.scdn.co/image/ab67616d0000b273f2c16a50e33a97850f1692c1,159.96,2009-01-01
3138,El perdedor,Aventura,27ze5t5tIDPlVits0KRbxT,https://p.scdn.co/mp3-preview/3cfe45b2ee939909a5bb1ba75d655edb7761b307?cid=dc103043f05746ba809bc490afdc3fe6,bachata,58.9,https://i.scdn.co/image/ab67616d0000b273c28a6d0f6ed7b540f8208543,128.044,2006-12-19
3139,Break Your Heart (feat. Ludacris),Taio Cruz,7cBeyVCgfrAg3JIFR6P1lA,https://p.scdn.co/mp3-preview/da9daf17e995eff6dd901d394031ad10dcdf3f18?cid=dc103043f05746ba809bc490afdc3fe6,dance pop,43.2,https://i.scdn.co/image/ab67616d0000b273bf13cf5a8646cba66aadb7ea,133.026,2010-06-08
3140,Fingías,Paloma Mami,7o0oY5wRcoV7oPuDhD2J1z,https://p.scdn.co/mp3-preview/bfcaca8bd97666519fb03548598b75952918aa55?cid=dc103043f05746ba809bc490afdc3fe6,reggaeton chileno,80.5,https://i.scdn.co/image/ab67616d0000b273813280f456ba7c72576a2129,191.994,2019-03-22
3141,Rock del Gato,Ratones Paranoicos,3QyB8F5ZhYoai6qjC3evt4,https://p.scdn.co/mp3-preview/1e83125401e5ee62859d2660c11cbf4fff542ec5?cid=dc103043f05746ba809bc490afdc3fe6,argentine rock,70.5,https://i.scdn.co/image/ab67616d0000b2737d032e1ed6d0bc6ed155cc27,112.248,1989-02-14
3143,Justicia,Silvestre Dangond,6ipp8Dhs33KinlF4BStgca,https://p.scdn.co/mp3-preview/91f520d9eb94d9a451e40745fafe0687f834ac7f?cid=dc103043f05746ba809bc490afdc3fe6,colombian pop,89.9,https://i.scdn.co/image/ab67616d0000b27320c96f8045e37db993e53e47,95.016,2018-06-29
3144,6AM,Pole.,6TWuGp3U7eU2EZMIOpwPXJ,https://p.scdn.co/mp3-preview/93fa0ea41a95e2a20b897eb04a7b090740c96776?cid=dc103043f05746ba809bc490afdc3fe6,null,56.00000000000001,https://i.scdn.co/image/ab67616d0000b273e8fd84ebad620743243cd4a1,79.961,2020-09-03
3146,Switch Back,Quintino,1M0hRg4ccFGMqi00ITrxNv,https://p.scdn.co/mp3-preview/edd3dcafdfd1ec0932304d64085b50a00531a4bb?cid=dc103043f05746ba809bc490afdc3fe6,edm,92.5,https://i.scdn.co/image/ab67616d0000b273aad9ae06bd65d41aff3f11f7,128.003,2020-07-03
3147,Tubaru Bai,Banis,4Fj0mi41gD49nAcIL1qQWT,https://p.scdn.co/mp3-preview/f4a617b788508d2507c2fc350078a5bf578e4ae5?cid=dc103043f05746ba809bc490afdc3fe6,null,86.9,https://i.scdn.co/image/ab67616d0000b273c7aca407673c034245c9f3dd,105.093,2010-08-02
3148,Bailar Contigo (Versión 2),Carlos Vives,3RDOzI9PUu4R9CxUTvoZus,https://p.scdn.co/mp3-preview/b0d2bef710cab239e2a0c479343be18c0605f500?cid=dc103043f05746ba809bc490afdc3fe6,latin pop,89.4,https://i.scdn.co/image/ab67616d0000b2734eb74843b937fe26fa97a2d8,106.021,2013-04-21
3149,Rock Your Body,Justin Timberlake,1AWQoqb9bSvzTjaLralEkT,https://p.scdn.co/mp3-preview/8899cd63cef48d074876eed060e6582ffcc78a79?cid=dc103043f05746ba809bc490afdc3fe6,dance pop,71.39999999999999,https://i.scdn.co/image/ab67616d0000b273346a5742374ab4cf9ed32dee,100.972,2002-11-04
3150,American Idiot,Green Day,6nTiIhLmQ3FWhvrGafw2zj,https://p.scdn.co/mp3-preview/d5d48190dacabe9e45e2e1fe7616c4e411b28b53?cid=dc103043f05746ba809bc490afdc3fe6,permanent wave,98.8,https://i.scdn.co/image/ab67616d0000b27308a1b1e0674086d3f1995e1b,186.113,2004-09-21
3151,Thank You [Not So Bad],VIZE,4AqN8IdKCfItCSbuaFch81,null,edm,89.0,https://i.scdn.co/image/ab67616d0000b2736c68012dee7966c55c7d6997,100.037,2020-02-07
3152,Madura (feat. Bad Bunny),Cosculluela,0r9d60ZYPAlFHq8qnUtkXN,https://p.scdn.co/mp3-preview/2c599f4bc026c7b3cc5cfa43d688adb5e17abe45?cid=dc103043f05746ba809bc490afdc3fe6,trap latino,55.50000000000001,https://i.scdn.co/image/ab67616d0000b2738224652a5fd5d3c207e41e11,88.029,2018-04-13
3153,Sobredosis (feat. Ozuna),Romeo Santos,1WbXIpiGBJkCiv3hn40iPB,https://p.scdn.co/mp3-preview/ce35b285a9863fb0b6cb4bead7b68425292e6a42?cid=dc103043f05746ba809bc490afdc3fe6,bachata,63.9,https://i.scdn.co/image/ab67616d0000b273827d0777f8cccdf5b7481442,128.01,2017-07-21
3154,Dengue vs Lento,Dj Otto,0jynaCuroflQYUoW1RKDJI,https://p.scdn.co/mp3-preview/b7b4f4115d7a5045c998b62a134d5481188b7188?cid=dc103043f05746ba809bc490afdc3fe6,null,61.3,https://i.scdn.co/image/ab67616d0000b273a2f9d607af76c6712e5de056,123.906,2021-02-14
3155,In Arms (Mixed),Robosonic,3UAOW2BgpK4wZfz330e3nP,https://p.scdn.co/mp3-preview/0c73399bba4b20663a37407d2466a2a54b602dd3?cid=dc103043f05746ba809bc490afdc3fe6,house,81.5,https://i.scdn.co/image/ab67616d0000b2739c7742fe9f366d8e9d8b7e93,124.022,2018-02-16
